seed,method,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,q_stop,applied,skip_reason
1007,online_dqn,10,1,0,25,0,0,2,0.045348,0.407261,0.447993,2.213666,-2.406468,-4.606528,-0.192802,0,32,31,17,99.833300,86.166700,63.166700,0.480009,0.204326,0.366519,0.041020,0.031507,0.040733,-0.000287,0.448280,0.447993,-0.000287,0.045348,0.366519,0.321171,10,0,10,linear_decay,10,1,2,0,0.000000,0,safety_h_delta
1007,online_dqn,10,1,1,5,1,1,1,0.210792,0.407261,0.448280,0.000000,-1.402107,-0.958940,-2.088178,0,32,31,17,99.833300,86.166700,63.166700,0.440670,0.210927,0.366519,0.049496,0.041020,0.049853,0.000000,0.448280,0.448280,0.000000,0.210792,0.210927,0.000135,10,0,10,linear_decay,10,1,2,0,0.000000,0,same_bs
1007,online_dqn,10,1,2,40,1,1,1,0.210919,0.407261,0.448280,0.000000,-1.401865,-0.958484,-2.088632,0,32,31,17,99.833300,86.166700,63.166700,0.440670,0.210917,0.366519,0.049496,0.041020,0.049853,0.000000,0.448280,0.448280,0.000000,0.210919,0.210917,-0.000001,10,0,10,linear_decay,10,1,2,0,0.000000,0,same_bs
1007,online_dqn,10,1,3,13,1,1,1,0.210920,0.407261,0.448280,0.000000,-1.401863,-0.958479,-2.088637,0,32,31,17,99.833300,86.166700,63.166700,0.440670,0.210917,0.366519,0.049496,0.041020,0.049853,0.000000,0.448280,0.448280,0.000000,0.210920,0.210917,-0.000003,10,0,10,linear_decay,10,1,2,0,0.000000,0,same_bs
1007,online_dqn,10,1,4,38,1,1,1,0.210923,0.407261,0.448280,0.000000,-1.401858,-0.958469,-2.088647,0,32,31,17,99.833300,86.166700,63.166700,0.440670,0.210917,0.366519,0.049496,0.041020,0.049853,0.000000,0.448280,0.448280,0.000000,0.210923,0.210917,-0.000006,10,0,10,linear_decay,10,1,2,0,0.000000,0,same_bs
1007,online_dqn,10,1,5,67,1,1,1,0.210924,0.407261,0.448280,0.000000,-1.401854,-0.958462,-2.088653,0,32,31,17,99.833300,86.166700,63.166700,0.440670,0.210917,0.366519,0.049496,0.041020,0.049853,0.000000,0.448280,0.448280,0.000000,0.210924,0.210917,-0.000007,10,0,10,linear_decay,10,1,2,0,0.000000,0,same_bs
1007,online_dqn,10,1,6,71,1,1,1,0.210926,0.407261,0.448280,0.000000,-1.401851,-0.958456,-2.088659,0,32,31,17,99.833300,86.166700,63.166700,0.440670,0.210917,0.366519,0.049496,0.041020,0.049853,0.000000,0.448280,0.448280,0.000000,0.210926,0.210917,-0.000009,10,0,10,linear_decay,10,1,2,0,0.000000,0,same_bs
1007,online_dqn,10,1,7,56,1,1,1,0.210926,0.407261,0.448280,0.000000,-1.401851,-0.958456,-2.088660,0,32,31,17,99.833300,86.166700,63.166700,0.440670,0.210917,0.366519,0.049496,0.041020,0.049853,0.000000,0.448280,0.448280,0.000000,0.210926,0.210917,-0.000009,10,0,10,linear_decay,10,1,2,0,0.000000,0,same_bs
1007,online_dqn,10,1,8,78,1,1,1,0.210927,0.407261,0.448280,0.000000,-1.401849,-0.958452,-2.088663,0,32,31,17,99.833300,86.166700,63.166700,0.440670,0.210917,0.366519,0.049496,0.041020,0.049853,0.000000,0.448280,0.448280,0.000000,0.210927,0.210917,-0.000011,10,0,10,linear_decay,10,1,2,0,0.000000,0,same_bs
1007,online_dqn,10,1,9,70,1,1,1,0.210927,0.407261,0.448280,0.000000,-1.401849,-0.958452,-2.088663,0,32,31,17,99.833300,86.166700,63.166700,0.440670,0.210917,0.366519,0.049496,0.041020,0.049853,0.000000,0.448280,0.448280,0.000000,0.210927,0.210917,-0.000011,10,0,10,linear_decay,10,1,2,0,0.000000,0,same_bs
1007,online_dqn,10,1,10,45,1,1,1,0.210930,0.407261,0.448280,0.000000,-1.401843,-0.958441,-2.088674,0,32,31,17,99.833300,86.166700,63.166700,0.440670,0.210916,0.366519,0.049496,0.041020,0.049853,0.000000,0.448280,0.448280,0.000000,0.210930,0.210916,-0.000014,10,0,10,linear_decay,10,1,2,0,0.000000,0,same_bs
1007,online_dqn,10,1,11,49,1,1,1,0.210930,0.407261,0.448280,0.000000,-1.401842,-0.958441,-2.088674,0,32,31,17,99.833300,86.166700,63.166700,0.440670,0.210916,0.366519,0.049496,0.041020,0.049853,0.000000,0.448280,0.448280,0.000000,0.210930,0.210916,-0.000014,10,0,10,linear_decay,10,1,2,0,0.000000,0,same_bs
1007,online_dqn,10,1,12,24,1,1,1,0.210930,0.407261,0.448280,0.000000,-1.401842,-0.958441,-2.088674,0,32,31,17,99.833300,86.166700,63.166700,0.440670,0.210916,0.366519,0.049496,0.041020,0.049853,0.000000,0.448280,0.448280,0.000000,0.210930,0.210916,-0.000014,10,0,10,linear_decay,10,1,2,0,0.000000,0,same_bs
1007,online_dqn,10,1,13,27,1,1,1,0.210933,0.407261,0.448280,0.000000,-1.401837,-0.958429,-2.088685,0,32,31,17,99.833300,86.166700,63.166700,0.440670,0.210916,0.366519,0.049496,0.041020,0.049853,0.000000,0.448280,0.448280,0.000000,0.210933,0.210916,-0.000017,10,0,10,linear_decay,10,1,2,0,0.000000,0,same_bs
1007,online_dqn,10,1,14,34,1,1,1,0.210935,0.407261,0.448280,0.000000,-1.401835,-0.958424,-2.088690,0,32,31,17,99.833300,86.166700,63.166700,0.440670,0.210916,0.366519,0.049496,0.041020,0.049853,0.000000,0.448280,0.448280,0.000000,0.210935,0.210916,-0.000019,10,0,10,linear_decay,10,1,2,0,0.000000,0,same_bs
1007,online_dqn,10,1,15,36,2,2,0,0.387984,0.407261,0.447177,0.798581,-0.106711,-1.989370,-0.905292,0,32,31,17,99.833300,86.166700,63.166700,0.440670,0.204326,0.388110,0.039917,0.031053,0.041020,-0.001103,0.448280,0.447177,-0.001103,0.387984,0.440670,0.052686,10,0,10,linear_decay,10,1,2,0,0.000000,0,safety_h_delta
1007,online_dqn,10,1,16,41,2,2,0,0.388104,0.407261,0.447178,0.798032,-0.106940,-1.989425,-0.904972,0,32,31,17,99.833300,86.166700,63.166700,0.440670,0.204326,0.388070,0.039917,0.031053,0.041020,-0.001102,0.448280,0.447178,-0.001102,0.388104,0.440670,0.052566,10,0,10,linear_decay,10,1,2,0,0.000000,0,safety_h_delta
