seed,method,max_switches,action_cycle_id,measured_cycle_id,h_before,h_after_estimated,estimated_reward,h_after_measured,measured_reward,cycle_reward,switch_count,num_degraded_users
1007,online_dqn,40,1,2,0.407261,0.566953,0.159692,0.508344,0.101083,0.061683,32,37
1007,online_dqn,40,2,3,0.508344,0.508518,0.000174,0.490001,-0.018343,-0.029743,1,52
1007,online_dqn,40,3,4,0.490001,0.490145,0.000144,0.488866,-0.001135,-0.011935,0,54
1007,online_dqn,40,4,5,0.488866,0.491302,0.002436,0.503136,0.014270,0.008670,1,23
