seed,method,max_switches,action_cycle_id,measured_cycle_id,h_before,h_after_estimated,estimated_reward,h_after_measured,measured_reward,cycle_reward,switch_count,num_degraded_users
1,multi_greedy,1,1,2,0.376814,0.391079,0.014266,0.370329,-0.006485,-0.011285,1,19
1,multi_greedy,1,2,3,0.370329,0.389421,0.019092,0.390588,0.020259,0.013059,1,31
1,multi_greedy,1,3,4,0.390588,0.411916,0.021327,0.408633,0.018045,0.013045,1,20
1,multi_greedy,1,4,5,0.408633,0.430470,0.021837,0.415871,0.007238,-0.005162,1,57
