seed,method,cycle_id,ue_id,previous_bs_id,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,h_before,h_after_estimated,reward,estimated_reward,h_after_measured,measured_reward,switch_count,num_degraded_users,measurement_valid,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,best_estimated_h_delta
10,multi_greedy,1,1,0,0,2,6.440409,96.166700,0.805051,28,0.292748,54,0,0,0,0.292748,0.309796,0.017048,0.017048,0.292748,0.000000,1,0,1,-1,28,28,24,96.166700,80.166700,81.000000,0.659111,0.165666,0.091847,0.001790,-0.004877,-0.012901,0.000000
10,multi_greedy,1,2,0,0,2,5.148399,96.166700,0.643550,28,0.292748,54,0,0,0,0.292748,0.309796,0.017048,0.017048,0.292748,0.000000,1,0,1,0,28,28,24,96.166700,80.166700,81.000000,0.677056,0.165666,0.091847,0.001790,-0.004917,-0.012939,0.000000
10,multi_greedy,1,3,2,2,1,1.979075,81.000000,0.659692,24,0.292748,54,0,2,0,0.292748,0.309796,0.017048,0.017048,0.292748,0.000000,1,0,1,0,28,28,24,96.166700,80.166700,81.000000,1.128741,0.889929,0.647663,0.007795,0.005604,0.001790,0.007795
10,multi_greedy,1,4,2,2,1,2.034668,81.000000,0.678223,24,0.292748,54,0,2,0,0.292748,0.309796,0.017048,0.017048,0.292748,0.000000,1,0,1,0,28,28,24,96.166700,80.166700,81.000000,1.128741,0.889929,0.643030,0.007807,0.005616,0.001790,0.007807
10,multi_greedy,1,5,2,2,2,0.687413,81.000000,0.085927,24,0.292748,54,0,2,0,0.292748,0.309796,0.017048,0.017048,0.292748,0.000000,1,0,1,0,28,28,24,96.166700,80.166700,81.000000,0.650474,0.165666,0.096560,0.016860,0.009587,0.001790,0.016860
10,multi_greedy,1,6,0,0,1,3.506847,96.166700,1.168949,28,0.292748,54,0,0,0,0.292748,0.309796,0.017048,0.017048,0.292748,0.000000,1,0,1,-1,28,28,24,96.166700,80.166700,81.000000,1.169074,0.889929,0.624066,0.001790,-0.000380,-0.004172,0.000000
10,multi_greedy,1,7,0,0,2,5.148376,96.166700,0.643547,28,0.292748,54,0,0,0,0.292748,0.309796,0.017048,0.017048,0.292748,0.000000,1,0,1,0,28,28,24,96.166700,80.166700,81.000000,0.677056,0.165666,0.091847,0.001790,-0.004917,-0.012939,0.000000
10,multi_greedy,1,8,2,2,2,0.819664,81.000000,0.102458,24,0.292748,54,0,2,0,0.292748,0.309796,0.017048,0.017048,0.292748,0.000000,1,0,1,0,28,28,24,96.166700,80.166700,81.000000,0.650474,0.165666,0.095057,0.017048,0.009767,0.001790,0.017048
10,multi_greedy,1,9,1,1,3,0.000000,80.166700,1.247401,28,0.292748,54,0,1,0,0.292748,0.309796,0.017048,0.017048,0.292748,0.000000,1,0,1,1,28,28,24,96.166700,80.166700,81.000000,1.039861,1.247401,1.234568,0.003488,0.001790,-0.001560,0.003488
10,multi_greedy,1,10,0,0,2,5.148388,96.166700,0.643548,28,0.292748,54,0,0,0,0.292748,0.309796,0.017048,0.017048,0.292748,0.000000,1,0,1,0,28,28,24,96.166700,80.166700,81.000000,0.677056,0.165666,0.091847,0.001790,-0.004917,-0.012939,0.000000
