seed,method,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,applied,skip_reason
1,online_dqn,4,17,55,0,0,0,0.448080,0.587788,0.587788,0.000000,-4.075253,-6.618145,-7.112113,0,same_bs
1,online_dqn,4,18,63,0,0,0,0.448090,0.587788,0.587788,0.000000,-4.075251,-6.618146,-7.112112,0,same_bs
1,online_dqn,4,19,43,0,0,0,0.448093,0.587788,0.587788,0.000000,-4.075250,-6.618146,-7.112112,0,same_bs
1,online_dqn,4,20,20,0,0,0,0.448216,0.587788,0.587788,0.000000,-4.075229,-6.618156,-7.112095,0,same_bs
1,online_dqn,4,21,31,0,0,0,0.448221,0.587788,0.587788,0.000000,-4.075229,-6.618156,-7.112095,0,same_bs
1,online_dqn,4,22,3,0,0,0,0.448223,0.587788,0.587788,0.000000,-4.075228,-6.618157,-7.112094,0,same_bs
1,online_dqn,4,23,33,0,0,0,0.448224,0.587788,0.587788,0.000000,-4.075227,-6.618156,-7.112095,0,same_bs
1,online_dqn,4,24,39,0,0,2,0.448354,0.587788,0.587788,-3.036872,-4.075205,-6.618167,-7.112077,1,
1,online_dqn,4,25,28,0,0,0,0.448776,0.587788,0.587788,0.000000,-4.091127,-6.602545,-7.067369,0,same_bs
1,online_dqn,4,26,46,0,0,2,0.450001,0.587788,0.587788,-2.976282,-4.090918,-6.602630,-7.067199,1,
1,online_dqn,4,27,47,0,0,0,0.450002,0.587788,0.587788,0.000000,-4.110522,-6.577039,-7.019426,0,same_bs
1,online_dqn,4,28,53,0,0,0,0.450002,0.587788,0.587788,0.000000,-4.110522,-6.577039,-7.019426,0,same_bs
1,online_dqn,4,29,78,0,0,0,0.450002,0.587788,0.587788,0.000000,-4.110522,-6.577039,-7.019426,0,same_bs
1,online_dqn,4,30,65,0,0,0,0.450002,0.587788,0.587788,0.000000,-4.110522,-6.577039,-7.019426,0,same_bs
1,online_dqn,4,31,14,0,0,0,0.453956,0.587788,0.587788,0.000000,-4.109869,-6.577285,-7.018903,0,same_bs
1,online_dqn,4,32,5,0,0,0,0.460533,0.587788,0.587788,0.000000,-4.108783,-6.577693,-7.018034,0,same_bs
1,online_dqn,4,33,75,0,0,0,0.460668,0.587788,0.587788,0.000000,-4.108761,-6.577702,-7.018017,0,same_bs
1,online_dqn,4,34,2,0,0,0,0.461899,0.587788,0.587788,0.000000,-4.108558,-6.577779,-7.017854,0,same_bs
1,online_dqn,4,35,24,1,1,0,0.526316,0.587788,0.587788,1.822896,-4.180888,-6.003784,-6.896799,1,
1,online_dqn,4,36,61,1,1,2,0.526316,0.587788,0.587788,-1.021554,-4.198402,-5.926684,-6.948237,1,
1,online_dqn,4,37,59,1,1,0,0.526316,0.587788,0.587788,1.688808,-4.200644,-5.889452,-6.967413,1,
1,online_dqn,4,38,54,1,1,0,0.526316,0.587788,0.587788,1.597402,-4.220213,-5.817615,-7.019608,1,
1,online_dqn,4,39,42,1,1,0,0.526316,0.587788,0.587788,1.513209,-4.238605,-5.751813,-7.078649,1,
