seed,method,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,q_stop,applied,skip_reason
4,multi_greedy,3,1,0,54,2,2,0,0.131151,0.332194,0.345594,0.000000,0.000000,0.000000,0.000000,0,27,31,22,107.500000,79.666700,67.833300,0.564490,0.172080,0.130820,0.013399,0.005902,0.000696,0.013399,0.332194,0.345594,0.013399,0.131151,0.564490,0.433339,3,0,3,fixed,3,3,0,0,0.000000,1,
4,multi_greedy,3,1,1,70,2,2,0,0.131150,0.332194,0.357984,0.000000,0.000000,0.000000,0.000000,0,28,31,21,107.500000,79.666700,67.833300,0.545025,0.172080,0.137050,0.012390,0.004546,0.000000,0.012390,0.345594,0.357984,0.012390,0.131150,0.545025,0.413875,3,1,2,fixed,3,3,0,0,0.000000,1,
4,multi_greedy,3,1,2,67,2,2,0,0.131145,0.332194,0.369885,0.000000,0.000000,0.000000,0.000000,0,29,31,20,107.500000,79.666700,67.833300,0.526857,0.172080,0.143903,0.011901,0.003740,0.000000,0.011901,0.357984,0.369885,0.011901,0.131145,0.526857,0.395712,3,2,1,fixed,3,3,0,0,0.000000,1,
4,multi_greedy,3,2,0,33,2,2,0,0.136603,0.344878,0.359149,0.000000,0.000000,0.000000,0.000000,0,30,31,19,107.500000,79.833300,61.500000,0.482901,0.156728,0.132509,0.014271,0.005913,0.002589,0.014271,0.344878,0.359149,0.014271,0.136603,0.482901,0.346298,3,0,3,fixed,3,3,0,0,0.000000,1,
4,multi_greedy,3,2,1,68,2,2,0,0.136321,0.344878,0.370045,0.000000,0.000000,0.000000,0.000000,0,31,31,18,107.500000,79.833300,61.500000,0.467810,0.156728,0.139907,0.010896,0.002248,0.000000,0.010896,0.359149,0.370045,0.010896,0.136321,0.467810,0.331489,3,1,2,fixed,3,3,0,0,0.000000,1,
4,multi_greedy,3,2,2,47,2,2,0,0.133189,0.344878,0.379908,0.000000,0.000000,0.000000,0.000000,0,32,31,17,107.500000,79.833300,61.500000,0.453634,0.156728,0.148575,0.009863,0.000983,0.000000,0.009863,0.370045,0.379908,0.009863,0.133189,0.453634,0.320445,3,2,1,fixed,3,3,0,0,0.000000,1,
4,multi_greedy,3,3,0,55,1,1,0,0.172818,0.385718,0.397458,0.000000,0.000000,0.000000,0.000000,0,33,31,16,108.000000,79.333300,65.000000,0.420904,0.168650,0.176250,0.011740,0.003973,0.004178,0.011740,0.385718,0.397458,0.011740,0.172818,0.420904,0.248085,3,0,3,fixed,3,3,0,0,0.000000,1,
4,multi_greedy,3,3,1,56,1,1,0,0.172808,0.385718,0.404469,0.000000,0.000000,0.000000,0.000000,0,34,30,16,108.000000,79.333300,65.000000,0.408878,0.174273,0.176250,0.007012,0.000000,-0.000541,0.007012,0.397458,0.404469,0.007012,0.172808,0.408878,0.236070,3,1,2,fixed,3,3,0,0,0.000000,1,
4,multi_greedy,3,3,2,13,2,2,0,0.192065,0.385718,0.410661,0.000000,0.000000,0.000000,0.000000,0,35,29,16,108.000000,79.333300,65.000000,0.397520,0.174703,0.186305,0.006192,-0.000721,0.000000,0.006192,0.404469,0.410661,0.006192,0.192065,0.397520,0.205455,3,2,1,fixed,3,3,0,0,0.000000,1,
4,multi_greedy,3,4,0,34,1,1,0,0.193848,0.415180,0.425341,0.000000,0.000000,0.000000,0.000000,0,36,29,15,108.167000,77.000000,63.000000,0.368961,0.189023,0.234857,0.010160,0.005015,0.007448,0.010160,0.415180,0.425341,0.010160,0.193848,0.368961,0.175113,3,0,3,fixed,3,3,0,0,0.000000,1,
4,multi_greedy,3,4,1,7,1,1,0,0.193439,0.415180,0.429428,0.000000,0.000000,0.000000,0.000000,0,37,28,15,108.167000,77.000000,63.000000,0.359251,0.195834,0.234857,0.004087,0.000000,0.001656,0.004087,0.425341,0.429428,0.004087,0.193439,0.359251,0.165812,3,1,2,fixed,3,3,0,0,0.000000,1,
4,multi_greedy,3,4,2,28,0,0,2,0.369799,0.415180,0.433186,0.000000,0.000000,0.000000,0.000000,0,38,27,15,108.167000,77.000000,63.000000,0.369799,0.519481,0.634921,0.000000,0.003217,0.003758,0.003758,0.429428,0.433186,0.003758,0.369799,0.634921,0.265122,3,2,1,fixed,3,3,0,0,0.000000,1,
