seed,method,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,q_stop,applied,skip_reason
6,multi_greedy,3,1,0,77,2,2,1,0.118165,0.559716,0.632256,0.000000,0.000000,0.000000,0.000000,0,29,26,25,100.000000,73.000000,57.833300,0.606367,0.586201,0.117850,0.070797,0.072540,0.035274,0.072540,0.559716,0.632256,0.072540,0.118165,0.586201,0.468036,3,0,3,fixed,3,3,0,0,0.000000,1,
6,multi_greedy,3,1,1,3,2,2,1,0.118033,0.559716,0.669939,0.000000,0.000000,0.000000,0.000000,0,29,27,24,100.000000,73.000000,57.833300,0.606367,0.565265,0.122806,0.036431,0.037683,0.000000,0.037683,0.632256,0.669939,0.037683,0.118033,0.565265,0.447232,3,1,2,fixed,3,3,0,0,0.000000,1,
6,multi_greedy,3,1,2,33,2,2,1,0.117759,0.559716,0.707292,0.000000,0.000000,0.000000,0.000000,0,29,28,23,100.000000,73.000000,57.833300,0.606367,0.545773,0.128245,0.036746,0.037353,0.000000,0.037353,0.669939,0.707292,0.037353,0.117759,0.545773,0.428014,3,2,1,fixed,3,3,0,0,0.000000,1,
6,multi_greedy,3,2,0,6,2,2,0,0.057241,0.577193,0.699694,0.000000,0.000000,0.000000,0.000000,0,29,29,22,100.000000,77.666700,55.000000,0.606801,0.317203,0.289490,0.122501,0.113344,0.113416,0.122501,0.577193,0.699694,0.122501,0.057241,0.606801,0.549560,3,0,3,fixed,3,3,0,0,0.000000,1,
6,multi_greedy,3,2,1,18,0,0,2,0.400000,0.577193,0.708883,0.000000,0.000000,0.000000,0.000000,0,30,29,21,100.000000,77.666700,55.000000,0.400000,0.515021,0.727273,0.000000,0.003701,0.009189,0.009189,0.699694,0.708883,0.009189,0.400000,0.727273,0.327273,3,1,2,fixed,3,3,0,0,0.000000,1,
6,multi_greedy,3,2,2,47,0,0,2,0.400000,0.577193,0.718317,0.000000,0.000000,0.000000,0.000000,0,29,29,22,100.000000,77.666700,55.000000,0.400000,0.515021,0.727273,0.000000,0.003799,0.009434,0.009434,0.708883,0.718317,0.009434,0.400000,0.727273,0.327273,3,2,1,fixed,3,3,0,0,0.000000,1,
6,multi_greedy,3,3,0,69,0,0,2,0.399333,0.662676,0.725303,0.000000,0.000000,0.000000,0.000000,0,28,29,23,100.167000,75.000000,54.000000,0.399333,0.533333,0.740741,0.051989,0.056904,0.062627,0.062627,0.662676,0.725303,0.062627,0.399333,0.740741,0.341408,3,0,3,fixed,3,3,0,0,0.000000,1,
6,multi_greedy,3,3,1,76,0,0,2,0.399333,0.662676,0.736264,0.000000,0.000000,0.000000,0.000000,0,27,29,24,100.167000,75.000000,54.000000,0.399333,0.533333,0.740741,0.000000,0.005063,0.010961,0.010961,0.725303,0.736264,0.010961,0.399333,0.740741,0.341408,3,1,2,fixed,3,3,0,0,0.000000,1,
6,multi_greedy,3,3,2,68,1,1,0,0.331555,0.662676,0.743974,0.000000,0.000000,0.000000,0.000000,0,26,29,25,100.167000,75.000000,54.000000,0.606122,0.331641,0.264977,0.007710,0.000000,-0.003441,0.007710,0.736264,0.743974,0.007710,0.331555,0.606122,0.274567,3,2,1,fixed,3,3,0,0,0.000000,1,
6,multi_greedy,3,4,0,73,1,1,0,0.389613,0.629036,0.676337,0.000000,0.000000,0.000000,0.000000,0,27,28,25,101.000000,74.333300,87.000000,0.528220,0.389444,0.287359,0.047301,0.046583,0.042207,0.047301,0.629036,0.676337,0.047301,0.389613,0.528220,0.138606,3,0,3,fixed,3,3,0,0,0.000000,1,
6,multi_greedy,3,4,1,11,2,2,1,0.459770,0.629036,0.677347,0.000000,0.000000,0.000000,0.000000,0,28,27,25,101.000000,74.333300,87.000000,0.396040,0.538117,0.459770,-0.006270,0.001010,0.000000,0.001010,0.676337,0.677347,0.001010,0.459770,0.538117,0.078347,3,1,2,fixed,3,3,0,0,0.000000,1,
6,multi_greedy,3,4,2,31,2,2,1,0.459770,0.629036,0.678360,0.000000,0.000000,0.000000,0.000000,0,28,28,24,101.000000,74.333300,87.000000,0.396040,0.538117,0.459770,-0.006289,0.001013,0.000000,0.001013,0.677347,0.678360,0.001013,0.459770,0.538117,0.078347,3,2,1,fixed,3,3,0,0,0.000000,1,
