seed,method,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,applied,skip_reason
1002,online_dqn,3,6,76,2,2,2,0.054779,0.224773,0.224773,0.000000,-5.428900,-5.721389,-2.952830,0,29,23,28,95.166700,79.833300,57.333300,0.715301,0.396367,0.054771,0.020638,0.019520,0.003224,0.000000,0,same_bs
1002,online_dqn,3,7,54,2,2,2,0.054782,0.224773,0.224773,0.000000,-5.428897,-5.721388,-2.952831,0,29,23,28,95.166700,79.833300,57.333300,0.715301,0.396367,0.054771,0.020638,0.019520,0.003224,0.000000,0,same_bs
1002,online_dqn,3,8,21,2,2,2,0.054785,0.224773,0.224773,0.000000,-5.428895,-5.721387,-2.952833,0,29,23,28,95.166700,79.833300,57.333300,0.715301,0.396367,0.054771,0.020638,0.019520,0.003224,0.000000,0,same_bs
1002,online_dqn,3,9,53,2,2,2,0.054917,0.224773,0.224773,0.000000,-5.428759,-5.721343,-2.952921,0,29,23,28,95.166700,79.833300,57.333300,0.715301,0.396367,0.054761,0.020641,0.019523,0.003224,0.000000,0,same_bs
1002,online_dqn,3,10,19,2,2,2,0.054917,0.224773,0.224773,0.000000,-5.428759,-5.721343,-2.952921,0,29,23,28,95.166700,79.833300,57.333300,0.715301,0.396367,0.054761,0.020641,0.019523,0.003224,0.000000,0,same_bs
1002,online_dqn,3,11,29,2,2,2,0.054918,0.224773,0.224773,0.000000,-5.428756,-5.721343,-2.952922,0,29,23,28,95.166700,79.833300,57.333300,0.715301,0.396367,0.054760,0.020641,0.019523,0.003224,0.000000,0,same_bs
1002,online_dqn,3,12,28,2,2,2,0.054921,0.224773,0.224773,0.000000,-5.428753,-5.721342,-2.952924,0,29,23,28,95.166700,79.833300,57.333300,0.715301,0.396367,0.054760,0.020641,0.019523,0.003224,0.000000,0,same_bs
1002,online_dqn,3,13,67,2,2,2,0.055056,0.224773,0.224773,0.000000,-5.428615,-5.721299,-2.953014,0,29,23,28,95.166700,79.833300,57.333300,0.715301,0.396367,0.054750,0.020643,0.019525,0.003224,0.000000,0,same_bs
1002,online_dqn,3,14,35,1,1,1,0.116661,0.224773,0.224773,0.000000,-4.376235,-1.124892,-6.409350,0,29,23,28,95.166700,79.833300,57.333300,0.715301,0.456021,0.052883,0.003919,0.003224,-0.012017,0.000000,0,same_bs
1002,online_dqn,3,15,61,1,1,1,0.337683,0.224773,0.224773,0.000000,-4.084352,-1.122814,-6.564613,0,29,23,28,95.166700,79.833300,57.333300,0.715301,0.424446,0.052883,0.004021,0.003224,-0.011929,0.000000,0,same_bs
1002,online_dqn,3,16,63,1,1,1,0.378825,0.224773,0.224773,0.000000,-4.027855,-1.126526,-6.591493,0,29,23,28,95.166700,79.833300,57.333300,0.715301,0.418569,0.052883,0.004042,0.003224,-0.011911,0.000000,0,same_bs
1002,online_dqn,3,17,16,0,0,0,0.420315,0.224773,0.224773,0.000000,-1.696525,-2.729473,-6.603371,0,29,23,28,95.166700,79.833300,57.333300,0.420315,0.501044,0.697675,0.003224,0.003234,-0.001700,0.000000,0,same_bs
1002,online_dqn,3,18,13,0,0,0,0.420315,0.224773,0.224773,0.000000,-1.696525,-2.729473,-6.603371,0,29,23,28,95.166700,79.833300,57.333300,0.420315,0.501044,0.697675,0.003224,0.003234,-0.001700,0.000000,0,same_bs
1002,online_dqn,3,19,74,0,0,0,0.420315,0.224773,0.224773,0.000000,-1.696525,-2.729473,-6.603371,0,29,23,28,95.166700,79.833300,57.333300,0.420315,0.501044,0.697675,0.003224,0.003234,-0.001700,0.000000,0,same_bs
1002,online_dqn,3,20,7,0,0,0,0.420315,0.224773,0.224773,0.000000,-1.696525,-2.729473,-6.603371,0,29,23,28,95.166700,79.833300,57.333300,0.420315,0.501044,0.697675,0.003224,0.003234,-0.001700,0.000000,0,same_bs
1002,online_dqn,3,21,80,0,0,0,0.420315,0.224773,0.224773,0.000000,-1.696525,-2.729473,-6.603371,0,29,23,28,95.166700,79.833300,57.333300,0.420315,0.501044,0.697675,0.003224,0.003234,-0.001700,0.000000,0,same_bs
1002,online_dqn,3,22,41,0,0,0,0.420315,0.224773,0.224773,0.000000,-1.696525,-2.729473,-6.603371,0,29,23,28,95.166700,79.833300,57.333300,0.420315,0.501044,0.697675,0.003224,0.003234,-0.001700,0.000000,0,same_bs
1002,online_dqn,3,23,1,0,0,0,0.420315,0.224773,0.224773,0.000000,-1.696525,-2.729473,-6.603371,0,29,23,28,95.166700,79.833300,57.333300,0.420315,0.501044,0.697675,0.003224,0.003234,-0.001700,0.000000,0,same_bs
1002,online_dqn,3,24,10,1,1,1,0.494375,0.224773,0.224773,0.000000,-3.869093,-1.140630,-6.666258,0,29,23,28,95.166700,79.833300,57.333300,0.715301,0.402062,0.052883,0.004103,0.003224,-0.011858,0.000000,0,same_bs
1002,online_dqn,3,25,25,1,1,1,0.494936,0.224773,0.224773,0.000000,-3.868321,-1.140733,-6.666615,0,29,23,28,95.166700,79.833300,57.333300,0.715301,0.401981,0.052883,0.004103,0.003224,-0.011858,0.000000,0,same_bs
1002,online_dqn,3,26,4,1,1,1,0.495339,0.224773,0.224773,0.000000,-3.867767,-1.140806,-6.666870,0,29,23,28,95.166700,79.833300,57.333300,0.715301,0.401924,0.052883,0.004103,0.003224,-0.011858,0.000000,0,same_bs
1002,online_dqn,3,27,12,1,1,1,0.495354,0.224773,0.224773,0.000000,-3.867748,-1.140808,-6.666880,0,29,23,28,95.166700,79.833300,57.333300,0.715301,0.401922,0.052883,0.004103,0.003224,-0.011858,0.000000,0,same_bs
1002,online_dqn,3,28,27,1,1,1,0.495633,0.224773,0.224773,0.000000,-3.867363,-1.140860,-6.667057,0,29,23,28,95.166700,79.833300,57.333300,0.715301,0.401882,0.052883,0.004104,0.003224,-0.011857,0.000000,0,same_bs
1002,online_dqn,3,29,11,1,1,1,0.501044,0.224773,0.224773,0.000000,-4.617841,-1.218849,-6.257824,0,29,23,28,95.166700,79.833300,57.333300,0.420315,0.501044,0.697675,0.003213,0.003224,-0.001710,0.000000,0,same_bs
1002,online_dqn,3,30,75,1,1,1,0.501044,0.224773,0.224773,0.000000,-4.617841,-1.218849,-6.257824,0,29,23,28,95.166700,79.833300,57.333300,0.420315,0.501044,0.697675,0.003213,0.003224,-0.001710,0.000000,0,same_bs
1002,online_dqn,3,31,47,1,1,1,0.501044,0.224773,0.224773,0.000000,-4.617841,-1.218849,-6.257824,0,29,23,28,95.166700,79.833300,57.333300,0.420315,0.501044,0.697675,0.003213,0.003224,-0.001710,0.000000,0,same_bs
1002,online_dqn,3,32,51,1,1,1,0.501044,0.224773,0.224773,0.000000,-4.617841,-1.218849,-6.257824,0,29,23,28,95.166700,79.833300,57.333300,0.420315,0.501044,0.697675,0.003213,0.003224,-0.001710,0.000000,0,same_bs
1002,online_dqn,3,33,52,1,1,1,0.501044,0.224773,0.224773,0.000000,-4.617841,-1.218849,-6.257824,0,29,23,28,95.166700,79.833300,57.333300,0.420315,0.501044,0.697675,0.003213,0.003224,-0.001710,0.000000,0,same_bs
1002,online_dqn,3,34,70,1,1,1,0.501044,0.224773,0.224773,0.000000,-4.617841,-1.218849,-6.257824,0,29,23,28,95.166700,79.833300,57.333300,0.420315,0.501044,0.697675,0.003213,0.003224,-0.001710,0.000000,0,same_bs
1002,online_dqn,3,35,20,1,1,1,0.501044,0.224773,0.224773,0.000000,-4.617841,-1.218849,-6.257824,0,29,23,28,95.166700,79.833300,57.333300,0.420315,0.501044,0.697675,0.003213,0.003224,-0.001710,0.000000,0,same_bs
1002,online_dqn,3,36,38,2,2,2,0.697675,0.224773,0.224773,0.000000,-5.580786,-5.787380,-2.850061,0,29,23,28,95.166700,79.833300,57.333300,0.420315,0.501044,0.697675,0.008370,0.008381,0.003224,0.000000,0,same_bs
1002,online_dqn,3,37,40,2,2,2,0.697675,0.224773,0.224773,0.000000,-5.580786,-5.787380,-2.850061,0,29,23,28,95.166700,79.833300,57.333300,0.420315,0.501044,0.697675,0.008370,0.008381,0.003224,0.000000,0,same_bs
1002,online_dqn,3,38,8,2,2,2,0.697675,0.224773,0.224773,0.000000,-5.580786,-5.787380,-2.850061,0,29,23,28,95.166700,79.833300,57.333300,0.420315,0.501044,0.697675,0.008370,0.008381,0.003224,0.000000,0,same_bs
1002,online_dqn,3,39,66,2,2,2,0.697675,0.224773,0.224773,0.000000,-5.580786,-5.787380,-2.850061,0,29,23,28,95.166700,79.833300,57.333300,0.420315,0.501044,0.697675,0.008370,0.008381,0.003224,0.000000,0,same_bs
1002,online_dqn,3,40,26,2,2,2,0.697675,0.224773,0.224773,0.000000,-5.580786,-5.787380,-2.850061,0,29,23,28,95.166700,79.833300,57.333300,0.420315,0.501044,0.697675,0.008370,0.008381,0.003224,0.000000,0,same_bs
1002,online_dqn,3,41,6,0,0,0,1.050788,0.224773,0.224773,0.000000,-1.513473,-2.852320,-6.603065,1,29,23,28,95.166700,79.833300,57.333300,1.050788,1.252610,1.744187,0.003224,0.003085,-0.002053,0.000000,0,same_bs
1002,online_dqn,3,42,14,0,0,0,1.050788,0.224773,0.224773,0.000000,-1.513473,-2.852320,-6.603065,1,29,23,28,95.166700,79.833300,57.333300,1.050788,1.252610,1.744187,0.003224,0.003085,-0.002053,0.000000,0,same_bs
1002,online_dqn,3,43,23,0,0,0,1.050788,0.224773,0.224773,0.000000,-1.513473,-2.852320,-6.603065,1,29,23,28,95.166700,79.833300,57.333300,1.050788,1.252610,1.744187,0.003224,0.003085,-0.002053,0.000000,0,same_bs
1002,online_dqn,3,44,30,0,0,0,1.050788,0.224773,0.224773,0.000000,-1.513473,-2.852320,-6.603065,1,29,23,28,95.166700,79.833300,57.333300,1.050788,1.252610,1.744187,0.003224,0.003085,-0.002053,0.000000,0,same_bs
1002,online_dqn,3,45,48,0,0,0,1.050788,0.224773,0.224773,0.000000,-1.513473,-2.852320,-6.603065,1,29,23,28,95.166700,79.833300,57.333300,1.050788,1.252610,1.744187,0.003224,0.003085,-0.002053,0.000000,0,same_bs
1002,online_dqn,3,46,71,0,0,0,1.169525,0.224773,0.224773,0.000000,-0.817441,-2.918256,-6.944886,1,29,23,28,95.166700,79.833300,57.333300,1.168866,1.027480,0.860612,0.003224,0.002890,-0.002495,0.000000,0,same_bs
1002,online_dqn,3,47,44,0,0,0,1.169356,0.224773,0.224773,0.000000,-0.817535,-2.918213,-6.944870,1,29,23,28,95.166700,79.833300,57.333300,1.168887,1.027480,0.860612,0.003224,0.002890,-0.002495,0.000000,0,same_bs
1002,online_dqn,3,48,69,0,0,0,1.169286,0.224773,0.224773,0.000000,-0.817575,-2.918194,-6.944863,1,29,23,28,95.166700,79.833300,57.333300,1.168896,1.027480,0.860612,0.003224,0.002890,-0.002495,0.000000,0,same_bs
1002,online_dqn,3,49,55,0,0,0,1.169136,0.224773,0.224773,0.000000,-0.817660,-2.918156,-6.944848,1,29,23,28,95.166700,79.833300,57.333300,1.168915,1.027480,0.860612,0.003224,0.002890,-0.002495,0.000000,0,same_bs
1002,online_dqn,3,50,18,0,0,0,1.168913,0.224773,0.224773,0.000000,-0.817786,-2.918098,-6.944827,1,29,23,28,95.166700,79.833300,57.333300,1.168943,1.027480,0.860612,0.003224,0.002890,-0.002495,0.000000,0,same_bs
1002,online_dqn,3,51,49,0,0,0,1.168745,0.224773,0.224773,0.000000,-0.817880,-2.918055,-6.944811,1,29,23,28,95.166700,79.833300,57.333300,1.168964,1.027480,0.860612,0.003224,0.002890,-0.002495,0.000000,0,same_bs
1002,online_dqn,3,52,62,0,0,0,1.168578,0.224773,0.224773,0.000000,-0.817974,-2.918012,-6.944794,1,29,23,28,95.166700,79.833300,57.333300,1.168985,1.027480,0.860612,0.003224,0.002890,-0.002495,0.000000,0,same_bs
1002,online_dqn,3,53,42,0,0,0,1.168543,0.224773,0.224773,0.000000,-0.817993,-2.918004,-6.944791,1,29,23,28,95.166700,79.833300,57.333300,1.168989,1.027480,0.860612,0.003224,0.002890,-0.002495,0.000000,0,same_bs
1002,online_dqn,3,54,31,0,0,0,1.168374,0.224773,0.224773,0.000000,-0.818089,-2.917961,-6.944775,1,29,23,28,95.166700,79.833300,57.333300,1.169010,1.027480,0.860612,0.003224,0.002890,-0.002495,0.000000,0,same_bs
1002,online_dqn,3,55,59,2,2,2,1.744187,0.224773,0.224773,0.000000,-5.576227,-5.699184,-2.913244,1,29,23,28,95.166700,79.833300,57.333300,1.050788,1.252610,1.744187,0.008756,0.008611,0.003224,0.000000,0,same_bs
1002,online_dqn,3,56,17,2,2,2,1.744187,0.224773,0.224773,0.000000,-5.576227,-5.699184,-2.913244,1,29,23,28,95.166700,79.833300,57.333300,1.050788,1.252610,1.744187,0.008756,0.008611,0.003224,0.000000,0,same_bs
1002,online_dqn,3,57,9,2,2,2,1.744187,0.224773,0.224773,0.000000,-5.576227,-5.699184,-2.913244,1,29,23,28,95.166700,79.833300,57.333300,1.050788,1.252610,1.744187,0.008756,0.008611,0.003224,0.000000,0,same_bs
1002,online_dqn,3,58,36,2,2,2,1.744187,0.224773,0.224773,0.000000,-5.576227,-5.699184,-2.913244,1,29,23,28,95.166700,79.833300,57.333300,1.050788,1.252610,1.744187,0.008756,0.008611,0.003224,0.000000,0,same_bs
1002,online_dqn,4,0,53,2,2,2,0.054642,0.224354,0.224354,0.000000,-5.625930,-5.403243,-3.041445,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.378881,0.055082,0.020379,0.019244,0.003222,0.000000,0,same_bs
1002,online_dqn,4,1,54,2,2,2,0.054774,0.224354,0.224354,0.000000,-5.625800,-5.403201,-3.041527,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.378881,0.055072,0.020382,0.019246,0.003222,0.000000,0,same_bs
1002,online_dqn,4,2,64,2,2,2,0.054774,0.224354,0.224354,0.000000,-5.625800,-5.403201,-3.041527,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.378881,0.055072,0.020382,0.019246,0.003222,0.000000,0,same_bs
1002,online_dqn,4,3,21,2,2,2,0.054775,0.224354,0.224354,0.000000,-5.625798,-5.403200,-3.041528,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.378881,0.055072,0.020382,0.019247,0.003222,0.000000,0,same_bs
1002,online_dqn,4,4,29,2,2,2,0.054776,0.224354,0.224354,0.000000,-5.625797,-5.403200,-3.041529,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.378881,0.055072,0.020382,0.019247,0.003222,0.000000,0,same_bs
1002,online_dqn,4,5,34,2,2,2,0.054776,0.224354,0.224354,0.000000,-5.625797,-5.403200,-3.041529,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.378881,0.055072,0.020382,0.019247,0.003222,0.000000,0,same_bs
1002,online_dqn,4,6,58,2,2,2,0.054776,0.224354,0.224354,0.000000,-5.625797,-5.403200,-3.041529,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.378881,0.055072,0.020382,0.019247,0.003222,0.000000,0,same_bs
1002,online_dqn,4,7,73,2,2,2,0.054779,0.224354,0.224354,0.000000,-5.625794,-5.403198,-3.041531,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.378881,0.055072,0.020382,0.019247,0.003222,0.000000,0,same_bs
1002,online_dqn,4,8,28,2,2,2,0.054780,0.224354,0.224354,0.000000,-5.625793,-5.403198,-3.041531,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.378881,0.055072,0.020382,0.019247,0.003222,0.000000,0,same_bs
1002,online_dqn,4,9,76,2,2,2,0.054918,0.224354,0.224354,0.000000,-5.625656,-5.403155,-3.041619,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.378881,0.055061,0.020384,0.019249,0.003222,0.000000,0,same_bs
1002,online_dqn,4,10,19,2,2,2,0.055054,0.224354,0.224354,0.000000,-5.625522,-5.403111,-3.041704,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.378881,0.055050,0.020387,0.019252,0.003222,0.000000,0,same_bs
1002,online_dqn,4,11,67,2,2,2,0.055873,0.224354,0.224354,0.000000,-5.624707,-5.402846,-3.042221,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.378881,0.054987,0.020402,0.019266,0.003222,0.000000,0,same_bs
1002,online_dqn,4,12,77,2,2,2,0.056004,0.224354,0.224354,0.000000,-5.624577,-5.402803,-3.042304,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.378881,0.054977,0.020404,0.019269,0.003222,0.000000,0,same_bs
1002,online_dqn,4,13,79,2,2,2,0.056008,0.224354,0.224354,0.000000,-5.624572,-5.402802,-3.042306,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.378881,0.054977,0.020404,0.019269,0.003222,0.000000,0,same_bs
1002,online_dqn,4,14,35,1,1,1,0.113664,0.224354,0.224354,0.000000,-4.151962,-1.587226,-6.153913,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.435595,0.053152,0.003924,0.003222,-0.011815,0.000000,0,same_bs
1002,online_dqn,4,15,61,1,1,1,0.300805,0.224354,0.224354,0.000000,-3.868320,-1.661241,-6.266851,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.408861,0.053152,0.004017,0.003222,-0.011734,0.000000,0,same_bs
1002,online_dqn,4,16,74,0,0,0,0.426288,0.224354,0.224354,0.000000,-2.067417,-2.854527,-6.286875,0,29,23,28,93.833300,82.000000,59.500000,0.426288,0.487805,0.672269,0.003222,0.003179,-0.001691,0.000000,0,same_bs
1002,online_dqn,4,17,1,0,0,0,0.426288,0.224354,0.224354,0.000000,-2.067417,-2.854527,-6.286875,0,29,23,28,93.833300,82.000000,59.500000,0.426288,0.487805,0.672269,0.003222,0.003179,-0.001691,0.000000,0,same_bs
1002,online_dqn,4,18,80,0,0,0,0.426288,0.224354,0.224354,0.000000,-2.067417,-2.854527,-6.286875,0,29,23,28,93.833300,82.000000,59.500000,0.426288,0.487805,0.672269,0.003222,0.003179,-0.001691,0.000000,0,same_bs
1002,online_dqn,4,19,41,0,0,0,0.426288,0.224354,0.224354,0.000000,-2.067417,-2.854527,-6.286875,0,29,23,28,93.833300,82.000000,59.500000,0.426288,0.487805,0.672269,0.003222,0.003179,-0.001691,0.000000,0,same_bs
1002,online_dqn,4,20,7,0,0,0,0.426288,0.224354,0.224354,0.000000,-2.067417,-2.854527,-6.286875,0,29,23,28,93.833300,82.000000,59.500000,0.426288,0.487805,0.672269,0.003222,0.003179,-0.001691,0.000000,0,same_bs
1002,online_dqn,4,21,16,0,0,0,0.426288,0.224354,0.224354,0.000000,-2.067417,-2.854527,-6.286875,0,29,23,28,93.833300,82.000000,59.500000,0.426288,0.487805,0.672269,0.003222,0.003179,-0.001691,0.000000,0,same_bs
1002,online_dqn,4,22,13,0,0,0,0.426288,0.224354,0.224354,0.000000,-2.067417,-2.854527,-6.286875,0,29,23,28,93.833300,82.000000,59.500000,0.426288,0.487805,0.672269,0.003222,0.003179,-0.001691,0.000000,0,same_bs
1002,online_dqn,4,23,25,1,1,1,0.451365,0.224354,0.224354,0.000000,-3.640121,-1.720788,-6.357713,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.387352,0.053152,0.004102,0.003222,-0.011661,0.000000,0,same_bs
1002,online_dqn,4,24,10,1,1,1,0.452870,0.224354,0.224354,0.000000,-3.637840,-1.721384,-6.358622,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.387137,0.053152,0.004103,0.003222,-0.011660,0.000000,0,same_bs
1002,online_dqn,4,25,12,1,1,1,0.453275,0.224354,0.224354,0.000000,-3.637227,-1.721544,-6.358866,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.387080,0.053152,0.004103,0.003222,-0.011660,0.000000,0,same_bs
1002,online_dqn,4,26,4,1,1,1,0.453413,0.224354,0.224354,0.000000,-3.637018,-1.721599,-6.358948,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.387060,0.053152,0.004103,0.003222,-0.011660,0.000000,0,same_bs
1002,online_dqn,4,27,27,1,1,1,0.453416,0.224354,0.224354,0.000000,-3.637012,-1.721600,-6.358951,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.387059,0.053152,0.004103,0.003222,-0.011660,0.000000,0,same_bs
1002,online_dqn,4,28,63,1,1,1,0.484025,0.224354,0.224354,0.000000,-3.590621,-1.733706,-6.377423,0,29,23,28,93.833300,82.000000,59.500000,0.676212,0.382687,0.053152,0.004121,0.003222,-0.011644,0.000000,0,same_bs
1002,online_dqn,4,29,51,1,1,1,0.487805,0.224354,0.224354,0.000000,-4.399501,-1.637496,-6.025305,0,29,23,28,93.833300,82.000000,59.500000,0.426288,0.487805,0.672269,0.003266,0.003222,-0.001650,0.000000,0,same_bs
1002,online_dqn,4,30,52,1,1,1,0.487805,0.224354,0.224354,0.000000,-4.399501,-1.637496,-6.025305,0,29,23,28,93.833300,82.000000,59.500000,0.426288,0.487805,0.672269,0.003266,0.003222,-0.001650,0.000000,0,same_bs
1002,online_dqn,4,31,47,1,1,1,0.487805,0.224354,0.224354,0.000000,-4.399501,-1.637496,-6.025305,0,29,23,28,93.833300,82.000000,59.500000,0.426288,0.487805,0.672269,0.003266,0.003222,-0.001650,0.000000,0,same_bs
1002,online_dqn,4,32,11,1,1,1,0.487805,0.224354,0.224354,0.000000,-4.399501,-1.637496,-6.025305,0,29,23,28,93.833300,82.000000,59.500000,0.426288,0.487805,0.672269,0.003266,0.003222,-0.001650,0.000000,0,same_bs
1002,online_dqn,4,33,70,1,1,1,0.487805,0.224354,0.224354,0.000000,-4.399501,-1.637496,-6.025305,0,29,23,28,93.833300,82.000000,59.500000,0.426288,0.487805,0.672269,0.003266,0.003222,-0.001650,0.000000,0,same_bs
1002,online_dqn,4,34,75,1,1,1,0.487805,0.224354,0.224354,0.000000,-4.399501,-1.637496,-6.025305,0,29,23,28,93.833300,82.000000,59.500000,0.426288,0.487805,0.672269,0.003266,0.003222,-0.001650,0.000000,0,same_bs
1002,online_dqn,4,35,20,1,1,1,0.487805,0.224354,0.224354,0.000000,-4.399501,-1.637496,-6.025305,0,29,23,28,93.833300,82.000000,59.500000,0.426288,0.487805,0.672269,0.003266,0.003222,-0.001650,0.000000,0,same_bs
1002,online_dqn,4,36,66,2,2,2,0.672269,0.224354,0.224354,0.000000,-5.791727,-5.478961,-2.927055,0,29,23,28,93.833300,82.000000,59.500000,0.426288,0.487805,0.672269,0.008358,0.008313,0.003222,0.000000,0,same_bs
1002,online_dqn,4,37,8,2,2,2,0.672269,0.224354,0.224354,0.000000,-5.791727,-5.478961,-2.927055,0,29,23,28,93.833300,82.000000,59.500000,0.426288,0.487805,0.672269,0.008358,0.008313,0.003222,0.000000,0,same_bs
1002,online_dqn,4,38,26,2,2,2,0.672269,0.224354,0.224354,0.000000,-5.791727,-5.478961,-2.927055,0,29,23,28,93.833300,82.000000,59.500000,0.426288,0.487805,0.672269,0.008358,0.008313,0.003222,0.000000,0,same_bs
1002,online_dqn,4,39,38,2,2,2,0.672269,0.224354,0.224354,0.000000,-5.791727,-5.478961,-2.927055,0,29,23,28,93.833300,82.000000,59.500000,0.426288,0.487805,0.672269,0.008358,0.008313,0.003222,0.000000,0,same_bs
1002,online_dqn,4,40,40,2,2,2,0.672269,0.224354,0.224354,0.000000,-5.791727,-5.478961,-2.927055,0,29,23,28,93.833300,82.000000,59.500000,0.426288,0.487805,0.672269,0.008358,0.008313,0.003222,0.000000,0,same_bs
1002,online_dqn,4,41,68,0,0,0,0.687425,0.224354,0.224354,0.000000,-0.910532,-3.142722,-6.737702,0,29,23,28,93.833300,82.000000,59.500000,0.701259,0.378881,0.053152,0.003222,0.002175,-0.012480,0.000000,0,same_bs
1002,online_dqn,4,42,65,0,0,0,0.687553,0.224354,0.224354,0.000000,-0.910326,-3.142806,-6.737761,0,29,23,28,93.833300,82.000000,59.500000,0.701241,0.378881,0.053152,0.003222,0.002175,-0.012480,0.000000,0,same_bs
1002,online_dqn,4,43,33,0,0,0,0.695067,0.224354,0.224354,0.000000,-0.898133,-3.147706,-6.741243,0,29,23,28,93.833300,82.000000,59.500000,0.700167,0.378881,0.053152,0.003222,0.002177,-0.012479,0.000000,0,same_bs
1002,online_dqn,4,44,50,0,0,0,0.695075,0.224354,0.224354,0.000000,-0.898121,-3.147710,-6.741245,0,29,23,28,93.833300,82.000000,59.500000,0.700166,0.378881,0.053152,0.003222,0.002177,-0.012479,0.000000,0,same_bs
1002,online_dqn,4,45,46,0,0,0,0.695075,0.224354,0.224354,0.000000,-0.898121,-3.147710,-6.741245,0,29,23,28,93.833300,82.000000,59.500000,0.700166,0.378881,0.053152,0.003222,0.002177,-0.012479,0.000000,0,same_bs
1002,online_dqn,4,46,39,0,0,0,0.695077,0.224354,0.224354,0.000000,-0.898116,-3.147711,-6.741248,0,29,23,28,93.833300,82.000000,59.500000,0.700166,0.378881,0.053152,0.003222,0.002177,-0.012479,0.000000,0,same_bs
1002,online_dqn,4,47,37,0,0,0,0.695480,0.224354,0.224354,0.000000,-0.897464,-3.147975,-6.741434,0,29,23,28,93.833300,82.000000,59.500000,0.700108,0.378881,0.053152,0.003222,0.002177,-0.012479,0.000000,0,same_bs
1002,online_dqn,4,48,30,0,0,0,1.065720,0.224354,0.224354,0.000000,-1.839572,-3.024751,-6.309722,1,29,23,28,93.833300,82.000000,59.500000,1.065720,1.219512,1.680672,0.003222,0.003064,-0.002010,0.000000,0,same_bs
1002,online_dqn,4,49,6,0,0,0,1.065720,0.224354,0.224354,0.000000,-1.839572,-3.024751,-6.309722,1,29,23,28,93.833300,82.000000,59.500000,1.065720,1.219512,1.680672,0.003222,0.003064,-0.002010,0.000000,0,same_bs
1002,online_dqn,4,50,23,0,0,0,1.065720,0.224354,0.224354,0.000000,-1.839572,-3.024751,-6.309722,1,29,23,28,93.833300,82.000000,59.500000,1.065720,1.219512,1.680672,0.003222,0.003064,-0.002010,0.000000,0,same_bs
1002,online_dqn,4,51,14,0,0,0,1.065720,0.224354,0.224354,0.000000,-1.839572,-3.024751,-6.309722,1,29,23,28,93.833300,82.000000,59.500000,1.065720,1.219512,1.680672,0.003222,0.003064,-0.002010,0.000000,0,same_bs
1002,online_dqn,4,52,48,0,0,0,1.065720,0.224354,0.224354,0.000000,-1.839572,-3.024751,-6.309722,1,29,23,28,93.833300,82.000000,59.500000,1.065720,1.219512,1.680672,0.003222,0.003064,-0.002010,0.000000,0,same_bs
1002,online_dqn,4,53,44,0,0,0,1.169356,0.224354,0.224354,0.000000,-1.104970,-3.107905,-6.644788,1,29,23,28,93.833300,82.000000,59.500000,1.133443,1.121976,0.858695,0.003222,0.002962,-0.002415,0.000000,0,same_bs
1002,online_dqn,4,54,71,0,0,0,1.169200,0.224354,0.224354,0.000000,-1.105060,-3.107865,-6.644771,1,29,23,28,93.833300,82.000000,59.500000,1.133463,1.121976,0.858695,0.003222,0.002962,-0.002415,0.000000,0,same_bs
1002,online_dqn,4,55,62,0,0,0,1.169117,0.224354,0.224354,0.000000,-1.105107,-3.107845,-6.644763,1,29,23,28,93.833300,82.000000,59.500000,1.133473,1.121976,0.858695,0.003222,0.002962,-0.002415,0.000000,0,same_bs
1002,online_dqn,4,56,55,0,0,0,1.168895,0.224354,0.224354,0.000000,-1.105234,-3.107789,-6.644738,1,29,23,28,93.833300,82.000000,59.500000,1.133501,1.121976,0.858695,0.003222,0.002962,-0.002415,0.000000,0,same_bs
