seed,method,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,q_stop,applied,skip_reason
1003,centralized_dqn,80,1,0,49,2,2,0,0.112150,0.339591,0.354659,0.000000,0.000000,0.000000,0.000000,-1,28,25,27,98.666700,80.500000,66.833300,0.459890,0.331673,0.112136,0.014868,0.013878,0.000000,0.014868,0.339791,0.354659,0.014868,0.112150,0.459890,0.347739,80,0,80,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,80,1,1,4,2,2,0,0.112289,0.339591,0.369500,0.000000,0.000000,0.000000,0.000000,-1,29,25,26,98.666700,80.500000,66.833300,0.444560,0.331673,0.116438,0.014842,0.014021,0.000000,0.014842,0.354659,0.369500,0.014842,0.112289,0.444560,0.332271,80,1,79,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,80,1,2,27,2,2,0,0.112015,0.339591,0.384135,0.000000,0.000000,0.000000,0.000000,-1,30,25,25,98.666700,80.500000,66.833300,0.430219,0.331673,0.121118,0.014634,0.014024,0.000000,0.014634,0.369500,0.384135,0.014634,0.112015,0.430219,0.318205,80,2,78,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,80,1,3,22,2,2,0,0.112024,0.339591,0.398362,0.000000,0.000000,0.000000,0.000000,-1,31,25,24,98.666700,80.500000,66.833300,0.416775,0.331673,0.126164,0.014227,0.013867,0.000000,0.014227,0.384135,0.398362,0.014227,0.112024,0.416775,0.304751,80,3,77,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,80,1,4,17,2,2,0,0.112297,0.339591,0.411960,0.000000,0.000000,0.000000,0.000000,-1,32,25,23,98.666700,80.500000,66.833300,0.404145,0.331673,0.131625,0.013598,0.013531,0.000000,0.013598,0.398362,0.411960,0.013598,0.112297,0.404145,0.291848,80,4,76,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,80,1,5,30,2,2,0,0.112021,0.339591,0.424680,0.000000,0.000000,0.000000,0.000000,-1,33,25,22,98.666700,80.500000,66.833300,0.392259,0.331673,0.137634,0.012721,0.012987,0.000000,0.012721,0.411960,0.424680,0.012721,0.112021,0.392259,0.280238,80,5,75,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,80,1,6,29,2,2,0,0.112016,0.339591,0.436275,0.000000,0.000000,0.000000,0.000000,-1,34,25,21,98.666700,80.500000,66.833300,0.381051,0.331673,0.144188,0.011594,0.012233,0.000000,0.011594,0.424680,0.436275,0.011594,0.112016,0.381051,0.269035,80,6,74,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,80,1,7,20,2,2,0,0.112296,0.339591,0.446494,0.000000,0.000000,0.000000,0.000000,-1,35,25,20,98.666700,80.500000,66.833300,0.370467,0.331673,0.151369,0.010220,0.011264,0.000000,0.010220,0.436275,0.446494,0.010220,0.112296,0.370467,0.258171,80,7,73,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,80,1,8,10,2,2,0,0.112287,0.339591,0.455096,0.000000,0.000000,0.000000,0.000000,-1,36,25,19,98.666700,80.500000,66.833300,0.360454,0.331673,0.159336,0.008601,0.010077,0.000000,0.008601,0.446494,0.455096,0.008601,0.112287,0.360454,0.248167,80,8,72,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,80,1,9,45,2,2,0,0.112022,0.339591,0.461861,0.000000,0.000000,0.000000,0.000000,-1,37,25,18,98.666700,80.500000,66.833300,0.350968,0.331673,0.168219,0.006765,0.008688,0.000000,0.006765,0.455096,0.461861,0.006765,0.112022,0.350968,0.238946,80,9,71,fixed,80,1,1,0,0.000000,1,
