seed,method,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,q_stop,applied,skip_reason
1002,centralized_dqn,80,1,0,76,2,2,0,0.092215,0.310341,0.335832,0.000000,0.000000,0.000000,0.000000,-1,30,22,28,94.000000,80.666700,65.666700,0.692583,0.379252,0.092099,0.018788,0.016495,0.000000,0.018788,0.317044,0.335832,0.018788,0.092215,0.692583,0.600369,80,0,80,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,1,59,2,2,0,1.522842,0.310341,0.342112,0.000000,0.000000,0.000000,0.000000,-1,31,22,27,94.000000,80.666700,65.666700,1.063830,1.239669,1.522842,0.006280,0.005892,0.000000,0.006280,0.335832,0.342112,0.006280,1.522842,1.063830,-0.459012,80,1,79,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,2,28,2,2,0,0.092073,0.310341,0.361943,0.000000,0.000000,0.000000,0.000000,-1,32,22,26,94.000000,80.666700,65.666700,0.650609,0.379252,0.099195,0.019831,0.017394,0.000000,0.019831,0.342112,0.361943,0.019831,0.092073,0.650609,0.558536,80,2,78,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,3,58,2,2,0,0.092078,0.310341,0.382619,0.000000,0.000000,0.000000,0.000000,-1,33,22,25,94.000000,80.666700,65.666700,0.631473,0.379252,0.103162,0.020676,0.018122,0.000000,0.020676,0.361943,0.382619,0.020676,0.092078,0.631473,0.539395,80,3,77,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,4,34,2,2,0,0.092078,0.310341,0.404019,0.000000,0.000000,0.000000,0.000000,-1,34,22,24,94.000000,80.666700,65.666700,0.613431,0.379252,0.107461,0.021401,0.018741,0.000000,0.021401,0.382619,0.404019,0.021401,0.092078,0.613431,0.521353,80,4,76,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,5,5,2,2,0,0.619204,0.310341,0.411524,0.000000,0.000000,0.000000,0.000000,-1,35,22,23,94.000000,80.666700,65.666700,0.973835,1.118069,0.744641,0.007504,0.007237,0.000000,0.007504,0.404019,0.411524,0.007504,0.619204,0.973835,0.354631,80,5,75,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,6,15,2,2,0,0.617779,0.310341,0.418928,0.000000,0.000000,0.000000,0.000000,-1,36,22,22,94.000000,80.666700,65.666700,0.947516,1.118069,0.778942,0.007405,0.007253,0.000000,0.007405,0.411524,0.418928,0.007405,0.617779,0.947516,0.329737,80,6,74,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,7,35,1,1,0,0.108602,0.310341,0.420278,0.000000,0.000000,0.000000,0.000000,-1,37,22,21,94.000000,80.666700,65.666700,0.565002,0.437617,0.117227,0.001349,0.000000,-0.019508,0.001349,0.418928,0.420278,0.001349,0.108602,0.565002,0.456400,80,7,73,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,8,73,2,2,0,0.092076,0.310341,0.441308,0.000000,0.000000,0.000000,0.000000,-1,38,21,21,94.000000,80.666700,65.666700,0.550515,0.396490,0.122812,0.021030,0.019195,0.000000,0.021030,0.420278,0.441308,0.021030,0.092076,0.550515,0.458439,80,8,72,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,9,53,2,2,0,0.092077,0.310341,0.462222,0.000000,0.000000,0.000000,0.000000,-1,39,21,20,94.000000,80.666700,65.666700,0.536752,0.396490,0.128953,0.020914,0.019148,0.000000,0.020914,0.441308,0.462222,0.020914,0.092077,0.536752,0.444675,80,9,71,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,10,8,2,2,0,0.609137,0.310341,0.466415,0.000000,0.000000,0.000000,0.000000,-1,40,21,19,94.000000,80.666700,65.666700,0.425532,0.495868,0.609137,0.004192,0.005215,0.000000,0.004192,0.462222,0.466415,0.004192,0.609137,0.425532,-0.183605,80,10,70,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,11,66,2,2,0,0.609137,0.310341,0.470684,0.000000,0.000000,0.000000,0.000000,-1,41,21,18,94.000000,80.666700,65.666700,0.425532,0.495868,0.609137,0.004269,0.005310,0.000000,0.004269,0.466415,0.470684,0.004269,0.609137,0.425532,-0.183605,80,11,69,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,12,79,2,2,0,0.092221,0.310341,0.489298,0.000000,0.000000,0.000000,0.000000,-1,42,21,17,94.000000,80.666700,65.666700,0.499304,0.396490,0.151691,0.018614,0.017189,0.000000,0.018614,0.470684,0.489298,0.018614,0.092221,0.499304,0.407084,80,12,68,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,13,38,2,2,0,0.609137,0.310341,0.492677,0.000000,0.000000,0.000000,0.000000,-1,43,21,16,94.000000,80.666700,65.666700,0.425532,0.495868,0.609137,0.003379,0.004662,0.000000,0.003379,0.489298,0.492677,0.003379,0.609137,0.425532,-0.183605,80,13,67,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,14,77,2,2,0,0.092221,0.310341,0.508856,0.000000,0.000000,0.000000,0.000000,-1,44,21,15,94.000000,80.666700,65.666700,0.477113,0.396490,0.171917,0.016179,0.015088,0.000000,0.016179,0.492677,0.508856,0.016179,0.092221,0.477113,0.384892,80,14,66,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,15,9,2,2,0,1.522842,0.310341,0.512480,0.000000,0.000000,0.000000,0.000000,-1,45,21,14,94.000000,80.666700,65.666700,1.063830,1.239669,1.522842,0.003625,0.004507,0.000000,0.003625,0.508856,0.512480,0.003625,1.522842,1.063830,-0.459012,80,15,65,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,16,19,2,2,0,0.092083,0.310341,0.525471,0.000000,0.000000,0.000000,0.000000,-1,46,21,13,94.000000,80.666700,65.666700,0.456810,0.396490,0.198388,0.012991,0.012308,0.000000,0.012991,0.512480,0.525471,0.012991,0.092083,0.456810,0.364728,80,16,64,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,17,29,2,2,0,0.092080,0.310341,0.536000,0.000000,0.000000,0.000000,0.000000,-1,47,21,12,94.000000,80.666700,65.666700,0.447293,0.396490,0.214921,0.010528,0.010152,0.000000,0.010528,0.525471,0.536000,0.010528,0.092080,0.447293,0.355214,80,17,63,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,18,7,0,0,2,0.425532,0.310341,0.536653,0.000000,0.000000,0.000000,0.000000,-1,48,21,11,94.000000,80.666700,65.666700,0.425532,0.495868,0.609137,0.000000,0.002024,0.000653,0.000653,0.536000,0.536653,0.000653,0.425532,0.609137,0.183605,80,18,62,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,19,15,0,0,2,0.617779,0.310341,0.536653,0.000000,0.000000,0.000000,0.000000,-1,47,21,12,94.000000,80.666700,65.666700,0.745917,1.168890,1.318210,0.000000,0.002476,0.000096,0.000000,0.536653,0.536653,0.000000,0.617779,1.318210,0.700431,80,19,61,fixed,80,1,1,0,0.000000,0,already_switched_in_cycle
1002,centralized_dqn,80,1,20,13,0,0,2,0.425532,0.310341,0.537307,0.000000,0.000000,0.000000,0.000000,-1,47,21,12,94.000000,80.666700,65.666700,0.425532,0.495868,0.609137,0.000000,0.002029,0.000655,0.000655,0.536653,0.537307,0.000655,0.425532,0.609137,0.183605,80,19,61,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,21,38,0,0,2,0.425532,0.310341,0.537307,0.000000,0.000000,0.000000,0.000000,-1,46,21,13,94.000000,80.666700,65.666700,0.425532,0.495868,0.609137,0.000000,0.002034,0.000656,0.000000,0.537307,0.537307,0.000000,0.425532,0.609137,0.183605,80,20,60,fixed,80,1,1,0,0.000000,0,already_switched_in_cycle
1002,centralized_dqn,80,1,22,67,2,2,0,0.092075,0.310341,0.548320,0.000000,0.000000,0.000000,0.000000,-1,46,21,13,94.000000,80.666700,65.666700,0.456810,0.396490,0.198389,0.011013,0.010619,0.000000,0.011013,0.537307,0.548320,0.011013,0.092075,0.456810,0.364736,80,20,60,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,23,48,0,0,2,1.063830,0.310341,0.549039,0.000000,0.000000,0.000000,0.000000,-1,47,21,12,94.000000,80.666700,65.666700,1.063830,1.239669,1.522842,0.000000,0.001538,0.000719,0.000719,0.548320,0.549039,0.000719,1.063830,1.522842,0.459012,80,21,59,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,24,55,0,0,2,1.168823,0.310341,0.550458,0.000000,0.000000,0.000000,0.000000,-1,46,21,13,94.000000,80.666700,65.666700,0.762114,1.168890,1.226353,0.000000,0.002661,0.001420,0.001420,0.549039,0.550458,0.001420,1.168823,1.226353,0.057530,80,22,58,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,25,30,0,0,2,1.063830,0.310341,0.550853,0.000000,0.000000,0.000000,0.000000,-1,45,21,14,94.000000,80.666700,65.666700,1.063830,1.239669,1.522842,0.000000,0.001441,0.000395,0.000395,0.550458,0.550853,0.000395,1.063830,1.522842,0.459012,80,23,57,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,26,27,1,1,0,0.477452,0.310341,0.550927,0.000000,0.000000,0.000000,0.000000,-1,44,21,15,94.000000,80.666700,65.666700,0.477113,0.403254,0.161187,0.000074,0.000000,-0.015725,0.000074,0.550853,0.550927,0.000074,0.477452,0.477113,-0.000339,80,24,56,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,80,1,27,59,0,0,2,1.063830,0.310341,0.550927,0.000000,0.000000,0.000000,0.000000,-1,45,20,15,94.000000,80.666700,65.666700,1.063830,1.239669,1.522842,0.000000,0.002072,0.000573,0.000000,0.550927,0.550927,0.000000,1.063830,1.522842,0.459012,80,25,55,fixed,80,1,1,0,0.000000,0,already_switched_in_cycle
