seed,method,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,q_stop,applied,skip_reason
1007,centralized_dqn,80,1,0,70,1,1,0,0.210927,0.407261,0.456757,0.000000,0.000000,0.000000,0.000000,-1,32,31,17,99.833300,86.166700,63.166700,0.440670,0.210917,0.366519,0.008477,0.000000,0.008834,0.008477,0.448280,0.456757,0.008477,0.210927,0.440670,0.229743,80,0,80,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,80,1,1,78,1,1,0,0.210927,0.407261,0.464362,0.000000,0.000000,0.000000,0.000000,-1,33,30,17,99.833300,86.166700,63.166700,0.427709,0.217947,0.366519,0.007605,0.000000,0.008346,0.007605,0.456757,0.464362,0.007605,0.210927,0.427709,0.216782,80,1,79,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,80,1,2,80,1,1,0,0.464216,0.407261,0.464923,0.000000,0.000000,0.000000,0.000000,-1,34,29,17,99.833300,86.166700,63.166700,0.400668,0.464216,0.633245,0.000561,0.000000,0.005063,0.000561,0.464362,0.464923,0.000561,0.464216,0.400668,-0.063549,80,2,78,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,80,1,3,35,1,1,0,0.464216,0.407261,0.465485,0.000000,0.000000,0.000000,0.000000,-1,35,28,17,99.833300,86.166700,63.166700,0.400668,0.464216,0.633245,0.000562,0.000000,0.005075,0.000562,0.464923,0.465485,0.000562,0.464216,0.400668,-0.063549,80,3,77,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,80,1,4,27,1,1,0,0.210933,0.407261,0.470915,0.000000,0.000000,0.000000,0.000000,-1,36,27,17,99.833300,86.166700,63.166700,0.393030,0.242163,0.366519,0.005430,0.000000,0.006958,0.005430,0.465485,0.470915,0.005430,0.210933,0.393030,0.182097,80,4,76,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,80,1,5,62,1,1,0,1.032186,0.407261,0.471146,0.000000,0.000000,0.000000,0.000000,-1,37,26,17,99.833300,86.166700,63.166700,0.984197,1.246282,1.103028,0.000231,0.000000,0.002774,0.000231,0.470915,0.471146,0.000231,1.032186,0.984197,-0.047988,80,5,75,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,80,1,6,19,0,0,2,0.482780,0.407261,0.472970,0.000000,0.000000,0.000000,0.000000,-1,38,25,17,99.833300,86.166700,63.166700,0.381196,0.251479,0.366519,0.000000,-0.004650,0.001824,0.001824,0.471146,0.472970,0.001824,0.482780,0.366519,-0.116261,80,6,74,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,80,1,7,7,1,1,2,1.034704,0.407261,0.475025,0.000000,0.000000,0.000000,0.000000,-1,37,25,18,99.833300,86.166700,63.166700,0.984197,1.295352,1.044974,0.000180,0.000000,0.002055,0.002055,0.472970,0.475025,0.002055,1.034704,1.044974,0.010270,80,7,73,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,80,1,8,64,0,0,2,0.482229,0.407261,0.475058,0.000000,0.000000,0.000000,0.000000,-1,37,24,19,99.833300,86.166700,63.166700,0.391528,0.261538,0.329867,0.000000,-0.004600,0.000032,0.000032,0.475025,0.475058,0.000032,0.482229,0.329867,-0.152362,80,8,72,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,80,1,9,16,1,1,0,0.464216,0.407261,0.475159,0.000000,0.000000,0.000000,0.000000,-1,36,24,20,99.833300,86.166700,63.166700,0.400668,0.464216,0.633245,0.000101,0.000000,0.003666,0.000101,0.475058,0.475159,0.000101,0.464216,0.400668,-0.063549,80,9,71,fixed,80,1,1,0,0.000000,1,
