seed,method,max_switches,action_cycle_id,measured_cycle_id,h_before,h_after_estimated,estimated_reward,h_after_measured,measured_reward,cycle_reward,switch_count,num_degraded_users
1007,centralized_dqn,80,1,2,0.407261,0.602798,0.195537,0.520169,0.112908,0.034908,47,31
1007,centralized_dqn,80,2,3,0.520169,0.539979,0.019810,0.505140,-0.015029,-0.066029,2,49
1007,centralized_dqn,80,3,4,0.505140,0.533325,0.028185,0.488734,-0.016406,-0.039406,0,23
1007,centralized_dqn,80,4,5,0.488734,0.580132,0.091397,0.456607,-0.032127,-0.081127,7,42
